Date/Time,Time,Month,Weekday,Address,Lat,Lon,Call Type,Description
8/5/2017,01/01/1900 10:41:38,Aug,Saturday,"600 BLK 3 ST N Fargo, ND 58102",46.8821917,-96.7831826,Theft,TH OF PHONE
6/16/2017,01/01/1900 2:06:49,Jun,Friday,"600 BLK 3 ST N Fargo, ND 58102",46.8821917,-96.7831826,Theft,THEFT \\1021
7/25/2017,01/01/1900 6:51:48,Jul,Tuesday,"600 BLK 36 ST N Fargo, ND 58102",46.8827655,-96.8369286,Theft,STOLEN CAR KEYS
7/9/2017,01/01/1900 16:00:00,Jul,Sunday,"600 BLK 36 ST N Fargo, ND 58102",46.8827655,-96.8369286,Theft,THEFT OF PHONE
8/30/2017,01/01/1900 2:27:56,Aug,Wednesday,"600 BLK 36 ST N Fargo, ND 58102",46.8827655,-96.8369286,Theft,THEFT RPT
10/27/2017,01/01/1900 8:11:07,Oct,Friday,"600 BLK 36 ST N Fargo, ND 58102",46.8827655,-96.8369286,Theft,1021 REF THEFT
8/25/2017,01/01/1900 11:15:50,Aug,Friday,"600 BLK 36 ST S Fargo, ND 58103",46.8345037,-96.8382436,Theft,THEFT OF GUN \\ 1021
11/19/2017,01/01/1900 17:45:26,Nov,Sunday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT
4/4/2017,01/01/1900 16:57:21,Apr,Tuesday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT RPT
10/21/2017,01/01/1900 4:39:43,Oct,Saturday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,10-21 ONLY\\FURNITURE
11/26/2017,01/01/1900 22:26:10,Nov,Sunday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT OF PROPERTY
8/11/2017,01/01/1900 1:14:11,Aug,Friday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT OF PHONE
9/26/2017,01/01/1900 15:33:08,Sep,Tuesday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,DEPOSIT BAG
9/11/2017,01/01/1900 10:17:33,Sep,Monday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT FROM VEHICLE
9/5/2017,01/01/1900 3:35:47,Sep,Tuesday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT REPORT
9/2/2017,01/01/1900 13:18:50,Sep,Saturday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,STOLEN 28 TABS
7/16/2017,01/01/1900 1:12:34,Jul,Sunday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT OF CLOTHES
5/3/2017,01/01/1900 9:09:16,May,Wednesday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT BY DECEPTION
3/27/2017,01/01/1900 17:33:34,Mar,Monday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,HOLD FOR ABLE UNTIL 1400 HRS
1/3/2017,01/01/1900 2:07:09,Jan,Tuesday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,EMPLOYEE THEFT
7/15/2017,01/01/1900 21:26:55,Jul,Saturday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT RPT
6/5/2017,01/01/1900 1:10:39,Jun,Monday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,1021/THEFT/DMG TO PROPERTY
5/27/2017,01/01/1900 21:51:56,May,Saturday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,TH OF PACKAGE
5/4/2017,01/01/1900 3:25:36,May,Thursday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT OF SERVICES
4/23/2017,01/01/1900 2:36:47,Apr,Sunday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT OF CELL PHONE
2/12/2017,01/01/1900 21:28:01,Feb,Sunday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,PHONE THEFT
11/27/2017,01/01/1900 20:01:13,Nov,Monday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,?? ABOUT A THEFT/1021
11/4/2017,01/01/1900 12:18:22,Nov,Saturday,"600 BLK 4 AVE N Fargo, ND 58102",46.8801089,-96.7877098,Theft,THEFT OF PROPERTY *1021*
8/22/2017,01/01/1900 17:16:14,Aug,Tuesday,"600 BLK 43 ST N Fargo, ND 58102",46.8927318,-96.8562454,Theft,THEFT
8/6/2017,01/01/1900 13:33:16,Aug,Sunday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT OF SERVICES
6/17/2017,01/01/1900 1:59:13,Jun,Saturday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,?? ON THEFT/1021
9/5/2017,01/01/1900 15:46:30,Sep,Tuesday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT
8/18/2017,01/01/1900 16:34:15,Aug,Friday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT RPT
7/3/2017,01/01/1900 13:22:09,Jul,Monday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT FROM BUILDING
7/3/2017,01/01/1900 12:56:39,Jul,Monday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,ATTEMPTED THEFT
6/24/2017,01/01/1900 16:43:20,Jun,Saturday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT OF LICSENSE PLATE IN PROGRESS
4/29/2017,01/01/1900 15:12:54,Apr,Saturday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT OF WHEELCHAIR
4/13/2017,01/01/1900 8:59:54,Apr,Thursday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,REPORT
4/9/2017,01/01/1900 21:50:24,Apr,Sunday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT RPT
1/12/2017,01/01/1900 18:44:53,Jan,Thursday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT OF CREDIT CARD
10/19/2017,01/01/1900 4:33:57,Oct,Thursday,"600 BLK 7 ST N Fargo, ND 58102",46.8822981,-96.7897404,Theft,THEFT RPT / 1021
5/4/2017,01/01/1900 17:59:45,May,Thursday,"600 BLK 7 ST S Fargo, ND 58103",46.8684098,-96.7902233,Theft,THEFT BY DECEPTION
7/5/2017,01/01/1900 20:59:44,Jul,Wednesday,"600 BLK 9 AVE N Fargo, ND 58102",46.8858432,-96.7878045,Theft,THEFT OF PACKAGES RPT
11/24/2017,01/01/1900 12:52:16,Nov,Friday,"600 BLK 9 AVE N Fargo, ND 58102",46.8858432,-96.7878045,Theft,THEFT
3/31/2017,01/01/1900 1:36:00,Mar,Friday,"600 BLK 9 AVE N Fargo, ND 58102",46.8858432,-96.7878045,Theft,1021 THEFT
11/9/2017,01/01/1900 23:23:08,Nov,Thursday,"600 BLK 9 ST S Fargo, ND 58103",46.8685795,-96.7928825,Theft,REPORT
12/27/2017,01/01/1900 9:58:35,Dec,Wednesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,REPORT
7/12/2017,01/01/1900 23:45:38,Jul,Wednesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT
7/12/2017,01/01/1900 23:31:55,Jul,Wednesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,TH OF MEDS/ 1021
6/21/2017,01/01/1900 8:41:37,Jun,Wednesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT OF MEDS
5/12/2017,01/01/1900 13:47:19,May,Friday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT OF CONSTRUCTION EQUIPMENT
3/14/2017,01/01/1900 16:43:22,Mar,Tuesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT REPORT
2/22/2017,01/01/1900 18:39:36,Feb,Wednesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT \\1021
1/21/2017,01/01/1900 15:24:11,Jan,Saturday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT \\1021
11/22/2017,01/01/1900 6:58:23,Nov,Wednesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT OF BATTERIES
12/29/2017,01/01/1900 15:25:16,Dec,Friday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT OF LAPTOP
9/26/2017,01/01/1900 8:46:10,Sep,Tuesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT OF MAIL
6/27/2017,01/01/1900 15:41:59,Jun,Tuesday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,TH OF MAIL
8/5/2017,01/01/1900 1:21:18,Aug,Saturday,"600 BLK BROADWAY N Fargo, ND 58102",46.8821789,-96.7886159,Theft,THEFT FROM VEH
12/16/2017,01/01/1900 22:44:52,Dec,Saturday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT OF PHONE /RESP PRESENT
7/7/2017,01/01/1900 11:00:01,Jul,Friday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT OF CAMPER BATTERIES
6/29/2017,01/01/1900 22:17:08,Jun,Thursday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT OF DEBIT CARD
3/2/2017,01/01/1900 1:05:51,Mar,Thursday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT OF PARKING PERMIT
11/26/2017,01/01/1900 0:39:31,Nov,Sunday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT
7/20/2017,01/01/1900 18:23:06,Jul,Thursday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT REPORT/POSS BURGLARY
6/4/2017,01/01/1900 2:05:46,Jun,Sunday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,1021 FOR THEFT REPORT
5/29/2017,01/01/1900 2:12:44,May,Monday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT
5/27/2017,01/01/1900 23:51:15,May,Saturday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT/VANDALISM
8/9/2017,01/01/1900 22:24:04,Aug,Wednesday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT RPT
8/9/2017,01/01/1900 21:33:43,Aug,Wednesday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,WALLET THEFT
12/15/2017,01/01/1900 11:26:34,Dec,Friday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,THEFT/WITHIN LAST HR
11/22/2017,01/01/1900 6:52:23,Nov,Wednesday,"600 BLK COUNTRYSIDE TRAILER CT S Fargo, ND 58103",46.8687472,-96.818253,Theft,1021 ONLY-THEFT OF LIC PLATE
7/30/2017,01/01/1900 17:29:00,Jul,Sunday,"600 BLK EL TORA CV S Fargo, ND 58103",46.8695873,-96.8516902,Theft,THEFT
11/23/2017,01/01/1900 17:14:29,Nov,Thursday,"600 BLK HACKBERRY DR S Fargo, ND 58103",46.8286444,-96.7912058,Theft,1021 ONLY
5/11/2017,01/01/1900 8:46:32,May,Thursday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT REPORT
11/11/2017,01/01/1900 21:57:10,Nov,Saturday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT OF PURSE
10/28/2017,01/01/1900 1:29:55,Oct,Saturday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT
8/26/2017,01/01/1900 23:50:26,Aug,Saturday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT OF SIGN
8/1/2017,01/01/1900 6:22:00,Aug,Tuesday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT OF MONEY
7/15/2017,01/01/1900 22:48:15,Jul,Saturday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT
6/16/2017,01/01/1900 0:22:25,Jun,Friday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,MONEY TAKEN FROM ROOM
6/7/2017,01/01/1900 22:12:45,Jun,Wednesday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT OF NEIGHBORS COUCH
10/20/2017,01/01/1900 11:19:22,Oct,Friday,"600 BLK MAIN AVE Fargo, ND 58102",46.8744076,-96.7879381,Theft,THEFT
12/17/2017,01/01/1900 2:18:13,Dec,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,BICYCLE THEFT FROM GARAGE RPT
6/11/2017,01/01/1900 15:56:15,Jun,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF WALLET
2/11/2017,01/01/1900 3:16:06,Feb,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT RPT
6/10/2017,01/01/1900 20:24:31,Jun,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF LICENSE PLATE
3/3/2017,01/01/1900 22:59:46,Mar,Friday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT
12/14/2017,01/01/1900 19:15:28,Dec,Thursday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,REPORT
12/10/2017,01/01/1900 3:32:00,Dec,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT RPT
11/4/2017,01/01/1900 16:14:41,Nov,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,REPORT
11/2/2017,01/01/1900 13:29:46,Nov,Thursday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,TH OF KEYS OR LOST PROPERTY
11/1/2017,01/01/1900 20:43:39,Nov,Wednesday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,1021/THEFT OF TOOLS
10/29/2017,01/01/1900 17:55:00,Oct,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,1021 ONLY
10/29/2017,01/01/1900 3:47:49,Oct,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF MEDS \\ 1021
10/22/2017,01/01/1900 1:55:58,Oct,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,STOLEN MEDS / MHD
9/17/2017,01/01/1900 3:59:59,Sep,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT
9/17/2017,01/01/1900 0:11:41,Sep,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF BIKE
8/6/2017,01/01/1900 3:50:39,Aug,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF MEDS
8/4/2017,01/01/1900 9:08:10,Aug,Friday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,1021
7/30/2017,01/01/1900 21:10:34,Jul,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,TH OF ELECTRONICS/1021
6/13/2017,01/01/1900 7:13:30,Jun,Tuesday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT REPORT
6/3/2017,01/01/1900 1:08:43,Jun,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT RPT
5/16/2017,01/01/1900 12:15:48,May,Tuesday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF CELL PHONE
5/16/2017,01/01/1900 12:10:50,May,Tuesday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT\\1021
5/14/2017,01/01/1900 3:18:35,May,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT REPORT HAS SUS
5/13/2017,01/01/1900 22:18:22,May,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT IN PROGRESS
5/9/2017,01/01/1900 14:13:56,May,Tuesday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,DIST
5/9/2017,01/01/1900 14:11:59,May,Tuesday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT RPT
4/24/2017,01/01/1900 15:03:06,Apr,Monday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF PHONE
4/17/2017,01/01/1900 18:34:54,Apr,Monday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT
3/20/2017,01/01/1900 23:28:23,Mar,Monday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF RUG
3/3/2017,01/01/1900 15:57:21,Mar,Friday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,1021 / THEFT OF WALLET
2/13/2017,01/01/1900 17:03:34,Feb,Monday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT
2/9/2017,01/01/1900 10:57:17,Feb,Thursday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT/VANDALISM
2/5/2017,01/01/1900 0:10:57,Feb,Sunday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,TH OF HEADPHONES/15 MINS AGO
1/27/2017,01/01/1900 23:09:07,Jan,Friday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,SHOPLIFTER RTP
1/24/2017,01/01/1900 17:14:47,Jan,Tuesday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT/RESPS STILL HERE
1/21/2017,01/01/1900 1:26:07,Jan,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,REPORT
12/9/2017,01/01/1900 22:20:48,Dec,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,1021
10/28/2017,01/01/1900 11:44:14,Oct,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF PROEPRTY
10/5/2017,01/01/1900 16:02:19,Oct,Thursday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT OF SERVICES 5MIN DELAY
5/18/2017,01/01/1900 12:16:15,May,Thursday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT
1/28/2017,01/01/1900 4:00:09,Jan,Saturday,"600 BLK NORTHERN PACIFIC AVE N Fargo, ND 58102",46.8756975,-96.7877568,Theft,THEFT/1021
5/3/2017,01/01/1900 22:49:52,May,Wednesday,"600 BLK OAK ST N Fargo, ND 58102",46.8821937,-96.7786168,Theft,THEFT RPT
6/11/2017,01/01/1900 2:17:58,Jun,Sunday,"600 BLK SANTA CRUZ DR S Fargo, ND 58103",46.8702126,-96.8552084,Theft,THEFT RPT
10/14/2017,01/01/1900 15:18:22,Oct,Saturday,"600 BLK SANTA CRUZ DR S Fargo, ND 58103",46.8702126,-96.8552084,Theft,THEFT RPT
10/11/2017,01/01/1900 8:02:59,Oct,Wednesday,"600 BLK SANTA CRUZ DR S Fargo, ND 58103",46.8702126,-96.8552084,Theft,THEFT OF PROPERTY/1021
6/1/2017,01/01/1900 23:01:49,Jun,Thursday,"600 BLK UNIVERSITY DR N Fargo, ND 58102",46.882765,-96.799947,Theft,THEFT REPORT
8/27/2017,01/01/1900 18:14:47,Aug,Sunday,"6000 BLK 24 ST S Fargo, ND 58103",46.8729185,-96.818255,Theft,TH OF CELL PHONE
2/17/2017,01/01/1900 19:52:11,Feb,Friday,"6000 BLK 35 ST S Fargo, ND 58103",46.8546031,-96.8380935,Theft,THEFT OF PLATES / 1021
3/24/2017,01/01/1900 20:05:06,Mar,Friday,"6000 BLK 36 ST S Fargo, ND 58103",46.8345037,-96.8382436,Theft,THEFT RPT*1021*
3/24/2017,01/01/1900 20:02:49,Mar,Friday,"6000 BLK 36 ST S Fargo, ND 58103",46.8345037,-96.8382436,Theft,TH OF WALLET/1021
5/2/2017,01/01/1900 23:00:09,May,Tuesday,"6000 BLK 36 ST S Fargo, ND 58103",46.8345037,-96.8382436,Theft,TH OF MEDICATION
7/23/2017,01/01/1900 16:25:29,Jul,Sunday,"6000 BLK 36 ST S Fargo, ND 58103",46.8345037,-96.8382436,Theft,THEFT
6/10/2017,01/01/1900 22:29:35,Jun,Saturday,"6000 BLK 56 AVE S Fargo, ND 58103",46.7975696,-96.8873549,Theft,THEFT OF GUN*1021*
7/16/2017,01/01/1900 20:03:17,Jul,Sunday,"6000 BLK 56 AVE S Fargo, ND 58103",46.7975696,-96.8873549,Theft,THEFT OF PLATE
5/28/2017,01/01/1900 20:48:38,May,Sunday,"6000 BLK 59 AVE S Fargo, ND 58103",46.7947707,-96.888319,Theft,INFO REF PREV THEFT OF MONEY / 1021
1/15/2017,01/01/1900 20:03:08,Jan,Sunday,"6000 BLK 59 ST S Fargo, ND 58103",46.7936628,-96.8875059,Theft,THEFT OF SERVICES
10/27/2017,01/01/1900 16:45:55,Oct,Friday,"6000 BLK 61 AVE S Fargo, ND 58103",46.7925831,-96.8889501,Theft,THEFT OF MONEY
9/10/2017,01/01/1900 1:14:29,Sep,Sunday,"6000 BLK AUTUMN DR S Fargo, ND 58103",46.7938483,-96.8351659,Theft,THEFT RPT
10/8/2017,01/01/1900 13:30:19,Oct,Sunday,"6000 BLK BENNETT CT S Fargo, ND 58103",46.7932368,-96.8129903,Theft,THEFT OF DOG / 1021
6/11/2017,01/01/1900 22:48:12,Jun,Sunday,"6000 BLK BENNETT CT S Fargo, ND 58103",46.7932368,-96.8129903,Theft,POSSIBLE THEFT RPT
2/11/2017,01/01/1900 1:33:39,Feb,Saturday,"6000 BLK BENNETT CT S Fargo, ND 58103",46.7932368,-96.8129903,Theft,THEFT
11/20/2017,01/01/1900 9:25:39,Nov,Monday,"6000 BLK WILDFLOWER DR S Fargo, ND 58103",46.8108432,-96.8873872,Theft,THEFT OF SERVICES
1/16/2017,01/01/1900 8:54:19,Jan,Monday,"6000 BLK WILDFLOWER DR S Fargo, ND 58103",46.8108432,-96.8873872,Theft,THEFT OF PROPERTY
4/12/2017,01/01/1900 8:37:33,Apr,Wednesday,"6100 BLK 14 ST S Fargo, ND 58103",46.857652,-96.8015099,Theft,THEFT
7/15/2017,01/01/1900 15:03:00,Jul,Saturday,"6100 BLK 16 ST S Fargo, ND 58103",46.8595889,-96.8060357,Theft,THEFT
8/10/2017,01/01/1900 19:44:27,Aug,Thursday,"6100 BLK 16 ST S Fargo, ND 58103",46.8595889,-96.8060357,Theft,1021
12/10/2017,01/01/1900 15:12:24,Dec,Sunday,"6100 BLK 16TH ST S Fargo, ND 58103",46.8595889,-96.8060357,Theft,THEFT REPORT
8/20/2017,01/01/1900 1:07:47,Aug,Sunday,"6100 BLK 24 ST S Fargo, ND 58103",46.8729185,-96.818255,Theft,THEFT
3/24/2017,01/01/1900 19:59:30,Mar,Friday,"6100 BLK 35 ST S Fargo, ND 58103",46.8546031,-96.8380935,Theft,REPORT
11/5/2017,01/01/1900 17:33:42,Nov,Sunday,"6100 BLK 36 ST S Fargo, ND 58103",46.8345037,-96.8382436,Theft,1021 / THEFT OF PHONE
10/20/2017,01/01/1900 7:27:05,Oct,Friday,"6100 BLK 53 AVE S Fargo, ND 58103",46.801979,-96.8889697,Theft,THEFT RPT
1/9/2017,01/01/1900 12:22:41,Jan,Monday,"6100 BLK 59 AVE S Fargo, ND 58103",46.7947729,-96.8891119,Theft,THEFT \\1021
11/29/2017,01/01/1900 11:09:55,Nov,Wednesday,"6100 BLK 60 AVE S Fargo, ND 58103",46.7937038,-96.8371961,Theft,TH OF MED'S 1021
11/13/2017,01/01/1900 15:53:14,Nov,Monday,"6100 BLK BENNETT CT S Fargo, ND 58103",46.7926874,-96.8117683,Theft,THEFT
9/9/2017,01/01/1900 9:15:00,Sep,Saturday,"6100 BLK CO RD 31 N Fargo, ND 58102",46.9487867,-96.8065512,Theft,DINE AND DASH
9/8/2017,01/01/1900 15:48:11,Sep,Friday,"6100 BLK CO RD 31 N Fargo, ND 58102",46.9487867,-96.8065512,Theft,THEFT REPORT 1021 ONLY
6/1/2017,01/01/1900 18:15:33,Jun,Thursday,"6100 BLK MAPLE VALLEY DR S Fargo, ND 58103",46.7933214,-96.833769,Theft,THEFT OF PURSE
10/16/2017,01/01/1900 23:28:31,Oct,Monday,"6100 BLK MARIGOLD LOOP S Fargo, ND 58103",46.807261,-96.8889311,Theft,THEFT OF MEDS 1021 ONLY
10/24/2017,01/01/1900 20:00:35,Oct,Tuesday,"6100 BLK MARIGOLD LOOP S Fargo, ND 58103",46.807261,-96.8889311,Theft,THEFT RPT
7/24/2017,01/01/1900 18:28:42,Jul,Monday,"6100 BLK MARTENS WAY S Fargo, ND 58103",46.7954799,-96.8060772,Theft,STOLEN LICENSE PLATES
9/26/2017,01/01/1900 21:17:18,Sep,Tuesday,"6100 BLK MARTENS WAY S Fargo, ND 58103",46.7954799,-96.8060772,Theft,THEFT OF SERVICES
6/24/2017,01/01/1900 20:33:16,Jun,Saturday,"6200 BLK 13 CIR S Fargo, ND 58103",46.8616041,-96.8723592,Theft,THEFT FROM VEHICLE
